지역코드(Location_ID),발송지역(시도),발송지역(시군구),발송지역(읍면동),법정동코드,법정동(시도),법정동(시군구),법정동(읍면동)
10445,제주특별자치도,서귀포시,색달동,5013011900,제주특별자치도,서귀포시,색달동
10446,제주특별자치도,서귀포시,상예동,5013012000,제주특별자치도,서귀포시,상예동
10447,제주특별자치도,서귀포시,하예동,5013012100,제주특별자치도,서귀포시,하예동
10448,제주특별자치도,서귀포시,영남동,5013012200,제주특별자치도,서귀포시,영남동
10449,제주특별자치도,서귀포시,대정읍,5013025000,제주특별자치도,서귀포시,대정읍
10450,제주특별자치도,서귀포시,남원읍,5013025300,제주특별자치도,서귀포시,남원읍
10451,제주특별자치도,서귀포시,성산읍,5013025900,제주특별자치도,서귀포시,성산읍
10452,제주특별자치도,서귀포시,안덕면,5013031000,제주특별자치도,서귀포시,안덕면
10453,제주특별자치도,서귀포시,표선면,5013032000,제주특별자치도,서귀포시,표선면
10454,경상남도,양산시,다방동,4833010100,경상남도,양산시,다방동
10455,경상남도,양산시,남부동,4833010200,경상남도,양산시,남부동
10456,경상남도,양산시,중부동,4833010300,경상남도,양산시,중부동
10457,경상남도,양산시,북부동,4833010400,경상남도,양산시,북부동
10458,경상남도,양산시,명곡동,4833010500,경상남도,양산시,명곡동
10459,경상남도,양산시,신기동,4833010600,경상남도,양산시,신기동
10460,경상남도,양산시,북정동,4833010700,경상남도,양산시,북정동
10461,경상남도,양산시,산막동,4833010800,경상남도,양산시,산막동
10462,경상남도,양산시,호계동,4833010900,경상남도,양산시,호계동
10463,경상남도,양산시,교동,4833011000,경상남도,양산시,교동
10464,경상남도,양산시,유산동,4833011100,경상남도,양산시,유산동
10465,경상남도,양산시,어곡동,4833011200,경상남도,양산시,어곡동
10466,경상남도,양산시,용당동,4833011300,경상남도,양산시,용당동
10467,경상남도,양산시,삼호동,4833011400,경상남도,양산시,삼호동
10468,경상남도,양산시,명동,4833011500,경상남도,양산시,명동
10469,경상남도,양산시,주남동,4833011600,경상남도,양산시,주남동
10470,경상남도,양산시,소주동,4833011700,경상남도,양산시,소주동
10471,경상남도,양산시,주진동,4833011800,경상남도,양산시,주진동
10472,경상남도,양산시,평산동,4833011900,경상남도,양산시,평산동
10473,경상남도,양산시,덕계동,4833012000,경상남도,양산시,덕계동
10474,경상남도,양산시,매곡동,4833012100,경상남도,양산시,매곡동
10475,경상남도,양산시,물금읍,4833025300,경상남도,양산시,물금읍
10476,경상남도,양산시,동면,4833031000,경상남도,양산시,동면
10477,경상남도,양산시,원동면,4833032000,경상남도,양산시,원동면
10478,경상남도,양산시,상북면,4833033000,경상남도,양산시,상북면
10479,경상남도,양산시,하북면,4833034000,경상남도,양산시,하북면
10480,경상남도,의령군,의령읍,4872025000,경상남도,의령군,의령읍
10481,경상남도,의령군,가례면,4872031000,경상남도,의령군,가례면
10482,경상남도,의령군,칠곡면,4872032000,경상남도,의령군,칠곡면
10483,경상남도,의령군,대의면,4872033000,경상남도,의령군,대의면
10484,경상남도,의령군,화정면,4872034000,경상남도,의령군,화정면
10485,경상남도,의령군,용덕면,4872035000,경상남도,의령군,용덕면
10486,경상남도,의령군,정곡면,4872036000,경상남도,의령군,정곡면
10487,경상남도,의령군,지정면,4872037000,경상남도,의령군,지정면
10488,경상남도,의령군,낙서면,4872038000,경상남도,의령군,낙서면
10489,경상남도,의령군,부림면,4872039000,경상남도,의령군,부림면
10490,경상남도,의령군,봉수면,4872040000,경상남도,의령군,봉수면
10491,경상남도,의령군,궁류면,4872041500,경상남도,의령군,궁류면
10492,경상남도,의령군,유곡면,4872042000,경상남도,의령군,유곡면
10493,경상남도,함안군,가야읍,4873025000,경상남도,함안군,가야읍
10494,경상남도,함안군,칠원읍,4873025300,경상남도,함안군,칠원읍
10495,경상남도,함안군,함안면,4873031000,경상남도,함안군,함안면
10496,경상남도,함안군,군북면,4873032000,경상남도,함안군,군북면
10497,경상남도,함안군,법수면,4873033000,경상남도,함안군,법수면
10498,경상남도,함안군,대산면,4873034000,경상남도,함안군,대산면
10499,경상남도,함안군,칠서면,4873035000,경상남도,함안군,칠서면
10500,경상남도,함안군,칠북면,4873036000,경상남도,함안군,칠북면
10501,경상남도,함안군,산인면,4873038000,경상남도,함안군,산인면
10502,경상남도,함안군,여항면,4873039000,경상남도,함안군,여항면
10503,경상남도,창녕군,창녕읍,4874025000,경상남도,창녕군,창녕읍
10504,경상남도,창녕군,남지읍,4874025300,경상남도,창녕군,남지읍
10505,경상남도,창녕군,고암면,4874031000,경상남도,창녕군,고암면
10506,경상북도,예천군,감천면,4790034000,경상북도,예천군,감천면
10507,경상북도,예천군,보문면,4790035000,경상북도,예천군,보문면
10508,경상북도,예천군,호명면,4790036000,경상북도,예천군,호명면
10509,경상북도,예천군,유천면,4790037000,경상북도,예천군,유천면
10510,경상북도,예천군,용궁면,4790038000,경상북도,예천군,용궁면
10511,경상북도,예천군,개포면,4790039000,경상북도,예천군,개포면
10512,경상북도,예천군,지보면,4790040000,경상북도,예천군,지보면
10513,경상북도,예천군,풍양면,4790041000,경상북도,예천군,풍양면
10514,경상북도,예천군,효자면,4790042000,경상북도,예천군,효자면
10515,경상북도,예천군,은풍면,4790043000,경상북도,예천군,은풍면
10516,경상북도,봉화군,봉화읍,4792025000,경상북도,봉화군,봉화읍
10517,경상북도,봉화군,물야면,4792031000,경상북도,봉화군,물야면
10518,경상북도,봉화군,봉성면,4792032000,경상북도,봉화군,봉성면
10519,경상북도,봉화군,법전면,4792033000,경상북도,봉화군,법전면
10520,경상북도,봉화군,춘양면,4792034000,경상북도,봉화군,춘양면
10521,경상북도,봉화군,소천면,4792035000,경상북도,봉화군,소천면
10522,경상북도,봉화군,재산면,4792036000,경상북도,봉화군,재산면
10523,경상북도,봉화군,명호면,4792037000,경상북도,봉화군,명호면
10524,경상북도,봉화군,상운면,4792038000,경상북도,봉화군,상운면
10525,경상북도,봉화군,석포면,4792039000,경상북도,봉화군,석포면
10526,경상북도,울진군,울진읍,4793025000,경상북도,울진군,울진읍
10527,경상북도,울진군,평해읍,4793025300,경상북도,울진군,평해읍
10528,경상북도,울진군,북면,4793031000,경상북도,울진군,북면
10529,경상북도,울진군,근남면,4793033000,경상북도,울진군,근남면
10530,경상북도,울진군,기성면,4793035000,경상북도,울진군,기성면
10531,경상북도,울진군,온정면,4793036000,경상북도,울진군,온정면
10532,경상남도,합천군,봉산면,4889031000,경상남도,합천군,봉산면
10533,경상남도,합천군,묘산면,4889032000,경상남도,합천군,묘산면
10534,경상남도,합천군,가야면,4889033000,경상남도,합천군,가야면
10535,경상남도,합천군,야로면,4889034000,경상남도,합천군,야로면
10536,경상남도,합천군,율곡면,4889035000,경상남도,합천군,율곡면
10537,경상남도,합천군,초계면,4889036000,경상남도,합천군,초계면
10538,경상남도,합천군,쌍책면,4889037000,경상남도,합천군,쌍책면
10539,경상남도,합천군,덕곡면,4889038000,경상남도,합천군,덕곡면
10540,경상남도,합천군,청덕면,4889039000,경상남도,합천군,청덕면
10541,경상남도,합천군,적중면,4889040000,경상남도,합천군,적중면
10542,경상남도,합천군,대양면,4889041000,경상남도,합천군,대양면
10543,경상남도,합천군,쌍백면,4889042000,경상남도,합천군,쌍백면
10544,경상남도,합천군,삼가면,4889043000,경상남도,합천군,삼가면
10545,경상남도,합천군,가회면,4889044000,경상남도,합천군,가회면
10546,경상남도,합천군,대병면,4889045000,경상남도,합천군,대병면
10547,경상남도,합천군,용주면,4889046000,경상남도,합천군,용주면
10548,경상남도,창녕군,성산면,4874032000,경상남도,창녕군,성산면
10549,경상남도,창녕군,대합면,4874033000,경상남도,창녕군,대합면
10550,경상남도,창녕군,이방면,4874034000,경상남도,창녕군,이방면
10551,경상남도,창녕군,유어면,4874035000,경상남도,창녕군,유어면
10552,경상남도,창녕군,대지면,4874036000,경상남도,창녕군,대지면
10553,경상남도,창녕군,계성면,4874037000,경상남도,창녕군,계성면
10554,경상남도,창녕군,영산면,4874038000,경상남도,창녕군,영산면
10555,경상남도,창녕군,장마면,4874039000,경상남도,창녕군,장마면
10556,경상남도,창녕군,도천면,4874040000,경상남도,창녕군,도천면
10557,경상남도,창녕군,길곡면,4874041000,경상남도,창녕군,길곡면
10558,경상남도,창녕군,부곡면,4874042000,경상남도,창녕군,부곡면
10559,경상남도,고성군,고성읍,4882025000,경상남도,고성군,고성읍
10560,경상남도,고성군,삼산면,4882031000,경상남도,고성군,삼산면
10561,경상남도,고성군,하일면,4882032000,경상남도,고성군,하일면
10562,경상남도,고성군,하이면,4882033000,경상남도,고성군,하이면
10563,경상남도,고성군,상리면,4882034000,경상남도,고성군,상리면
10564,경상남도,고성군,대가면,4882035000,경상남도,고성군,대가면
10565,경상남도,고성군,영현면,4882036000,경상남도,고성군,영현면
10566,경상남도,고성군,영오면,4882037000,경상남도,고성군,영오면
10567,경상남도,고성군,개천면,4882038000,경상남도,고성군,개천면
10568,경상남도,고성군,구만면,4882039000,경상남도,고성군,구만면
10569,경상남도,고성군,회화면,4882040000,경상남도,고성군,회화면
10570,경상남도,고성군,마암면,4882041000,경상남도,고성군,마암면
10571,경상남도,고성군,동해면,4882042000,경상남도,고성군,동해면
10572,경상남도,고성군,거류면,4882043000,경상남도,고성군,거류면
10573,경상남도,남해군,남해읍,4884025000,경상남도,남해군,남해읍
10574,경상남도,남해군,이동면,4884031000,경상남도,남해군,이동면
10575,경상남도,남해군,상주면,4884032000,경상남도,남해군,상주면
10576,경상남도,남해군,삼동면,4884033000,경상남도,남해군,삼동면
10577,경상남도,남해군,미조면,4884034000,경상남도,남해군,미조면
10578,경상남도,남해군,남면,4884035000,경상남도,남해군,남면
10579,전라남도,강진군,작천면,4681037000,전라남도,강진군,작천면
10580,전라남도,강진군,병영면,4681038000,전라남도,강진군,병영면
10581,전라남도,강진군,옴천면,4681039000,전라남도,강진군,옴천면
10582,전라남도,강진군,마량면,4681040000,전라남도,강진군,마량면
10583,전라남도,해남군,해남읍,4682025000,전라남도,해남군,해남읍
10584,전라남도,해남군,삼산면,4682031000,전라남도,해남군,삼산면
10585,전라남도,해남군,화산면,4682032000,전라남도,해남군,화산면
10586,전라남도,해남군,현산면,4682033000,전라남도,해남군,현산면
10587,전라남도,해남군,송지면,4682034000,전라남도,해남군,송지면
10588,전라남도,해남군,북평면,4682035000,전라남도,해남군,북평면
10589,전라남도,해남군,북일면,4682036000,전라남도,해남군,북일면
10590,전라남도,해남군,옥천면,4682037000,전라남도,해남군,옥천면
10591,전라남도,해남군,계곡면,4682038000,전라남도,해남군,계곡면
10592,전라남도,해남군,마산면,4682039000,전라남도,해남군,마산면
10593,전라남도,해남군,황산면,4682040000,전라남도,해남군,황산면
10594,전라남도,해남군,산이면,4682041000,전라남도,해남군,산이면
10595,전라남도,해남군,문내면,4682042000,전라남도,해남군,문내면
10596,전라남도,해남군,화원면,4682043000,전라남도,해남군,화원면
10597,전라남도,영암군,영암읍,4683025000,전라남도,영암군,영암읍
10598,전라남도,영암군,삼호읍,4683025300,전라남도,영암군,삼호읍
10599,전라남도,영암군,덕진면,4683031000,전라남도,영암군,덕진면
10600,전라남도,영암군,금정면,4683032000,전라남도,영암군,금정면
10601,전라남도,영암군,신북면,4683033000,전라남도,영암군,신북면
10602,경상북도,포항시 북구,송라면,4711333000,경상북도,포항시 북구,송라면
10603,경상북도,포항시 북구,기계면,4711334000,경상북도,포항시 북구,기계면
10604,경상북도,포항시 북구,죽장면,4711335000,경상북도,포항시 북구,죽장면
10605,경상북도,포항시 북구,기북면,4711336000,경상북도,포항시 북구,기북면
10606,경상북도,경주시,동부동,4713010100,경상북도,경주시,동부동
10607,경상북도,경주시,서부동,4713010200,경상북도,경주시,서부동
10608,경상북도,경주시,북부동,4713010300,경상북도,경주시,북부동
10609,경상북도,경주시,성동동,4713010400,경상북도,경주시,성동동
10610,경상북도,경주시,황오동,4713010500,경상북도,경주시,황오동
10611,경상북도,경주시,노동동,4713010600,경상북도,경주시,노동동
10612,경상북도,경주시,노서동,4713010700,경상북도,경주시,노서동
10613,경상북도,경주시,성건동,4713010800,경상북도,경주시,성건동
10614,경상북도,경주시,사정동,4713010900,경상북도,경주시,사정동
10615,경상북도,경주시,황남동,4713011000,경상북도,경주시,황남동
10616,경상북도,경주시,교동,4713011100,경상북도,경주시,교동
10617,경상북도,경주시,인왕동,4713011200,경상북도,경주시,인왕동
10618,경상북도,경주시,탑동,4713011300,경상북도,경주시,탑동
10619,경상북도,경주시,충효동,4713011400,경상북도,경주시,충효동
10620,경상북도,경주시,서악동,4713011500,경상북도,경주시,서악동
10621,경상북도,경주시,효현동,4713011600,경상북도,경주시,효현동
10622,경상북도,경주시,광명동,4713011700,경상북도,경주시,광명동
10623,경상북도,경주시,동방동,4713011800,경상북도,경주시,동방동
10624,경상북도,경주시,도지동,4713011900,경상북도,경주시,도지동
10625,경상북도,경주시,남산동,4713012000,경상북도,경주시,남산동
10626,경상북도,경주시,배반동,4713012100,경상북도,경주시,배반동
10627,경상북도,경주시,구황동,4713012200,경상북도,경주시,구황동
10628,경상북도,경주시,보문동,4713012300,경상북도,경주시,보문동
10629,경상북도,경주시,황성동,4713012400,경상북도,경주시,황성동
10630,경상북도,경주시,용강동,4713012500,경상북도,경주시,용강동
10631,경상북도,경주시,동천동,4713012600,경상북도,경주시,동천동
10632,경상북도,경주시,평동,4713012700,경상북도,경주시,평동
10633,경상북도,경주시,조양동,4713012800,경상북도,경주시,조양동
10634,경상북도,경주시,시동,4713012900,경상북도,경주시,시동
10635,경상북도,경주시,시래동,4713013000,경상북도,경주시,시래동
10636,경상북도,경주시,구정동,4713013100,경상북도,경주시,구정동
10637,경상북도,경주시,마동,4713013200,경상북도,경주시,마동
10638,경상북도,경주시,하동,4713013300,경상북도,경주시,하동
10639,경상북도,경주시,진현동,4713013400,경상북도,경주시,진현동
10640,경상북도,경주시,천군동,4713013500,경상북도,경주시,천군동
10641,경상북도,경주시,신평동,4713013600,경상북도,경주시,신평동
10642,경상북도,경주시,덕동,4713013700,경상북도,경주시,덕동
10643,경상북도,경주시,암곡동,4713013800,경상북도,경주시,암곡동
10644,경상북도,경주시,황용동,4713013900,경상북도,경주시,황용동
10645,경상북도,경주시,북군동,4713014000,경상북도,경주시,북군동
10646,경상북도,경주시,손곡동,4713014100,경상북도,경주시,손곡동
10647,경상북도,경주시,율동,4713014200,경상북도,경주시,율동
10648,경상북도,경주시,배동,4713014300,경상북도,경주시,배동
10649,경상북도,경주시,석장동,4713014400,경상북도,경주시,석장동
10650,경상북도,경주시,감포읍,4713025000,경상북도,경주시,감포읍
10651,경상북도,경주시,안강읍,4713025300,경상북도,경주시,안강읍
10652,경상북도,경주시,건천읍,4713025600,경상북도,경주시,건천읍
10653,경상북도,경주시,외동읍,4713025900,경상북도,경주시,외동읍
10654,경상북도,경주시,문무대왕면,4713031500,경상북도,경주시,문무대왕면
10655,경상북도,경주시,양남면,4713032000,경상북도,경주시,양남면
10656,경상북도,상주시,모서면,4725039000,경상북도,상주시,모서면
10657,경상북도,상주시,화동면,4725040000,경상북도,상주시,화동면
10658,경상북도,상주시,화서면,4725041000,경상북도,상주시,화서면
10659,경상북도,상주시,화북면,4725042000,경상북도,상주시,화북면
10660,경상북도,상주시,외서면,4725043000,경상북도,상주시,외서면
10661,경상북도,상주시,은척면,4725044000,경상북도,상주시,은척면
10662,경상북도,상주시,공검면,4725045000,경상북도,상주시,공검면
10663,경상북도,상주시,이안면,4725046000,경상북도,상주시,이안면
10664,경상북도,상주시,화남면,4725047000,경상북도,상주시,화남면
10665,경상북도,문경시,점촌동,4728010100,경상북도,문경시,점촌동
10666,경상북도,문경시,영신동,4728010200,경상북도,문경시,영신동
10667,경상북도,문경시,흥덕동,4728010300,경상북도,문경시,흥덕동
10668,경상북도,문경시,우지동,4728010400,경상북도,문경시,우지동
10669,경상북도,문경시,창동,4728010500,경상북도,문경시,창동
10670,경상북도,문경시,신기동,4728010600,경상북도,문경시,신기동
10671,경상북도,문경시,불정동,4728010700,경상북도,문경시,불정동
10672,경상북도,문경시,유곡동,4728010800,경상북도,문경시,유곡동
10673,경상북도,문경시,공평동,4728010900,경상북도,문경시,공평동
10674,경상북도,문경시,모전동,4728011000,경상북도,문경시,모전동
10675,경상북도,문경시,윤직동,4728011100,경상북도,문경시,윤직동
10676,경상북도,문경시,문경읍,4728025000,경상북도,문경시,문경읍
10677,경상북도,문경시,가은읍,4728025300,경상북도,문경시,가은읍
10678,경상북도,문경시,영순면,4728031000,경상북도,문경시,영순면
10679,경상북도,문경시,산양면,4728032000,경상북도,문경시,산양면
10680,경상북도,문경시,호계면,4728033000,경상북도,문경시,호계면
10681,경상북도,문경시,산북면,4728034000,경상북도,문경시,산북면
10682,경상북도,문경시,동로면,4728035000,경상북도,문경시,동로면
10683,경상북도,문경시,마성면,4728036000,경상북도,문경시,마성면
10684,경상북도,문경시,농암면,4728037000,경상북도,문경시,농암면
10685,경상북도,경산시,삼남동,4729010100,경상북도,경산시,삼남동
10686,경상북도,경산시,삼북동,4729010200,경상북도,경산시,삼북동
10687,경상북도,경산시,서상동,4729010300,경상북도,경산시,서상동
10688,경상북도,경산시,신교동,4729010400,경상북도,경산시,신교동
10689,경상북도,경산시,상방동,4729010500,경상북도,경산시,상방동
10690,경상북도,경산시,백천동,4729010600,경상북도,경산시,백천동
10691,경상북도,경산시,옥곡동,4729010700,경상북도,경산시,옥곡동
10692,경상북도,경산시,사정동,4729010800,경상북도,경산시,사정동
10693,경상북도,경산시,옥산동,4729010900,경상북도,경산시,옥산동
10694,경상북도,경산시,중산동,4729011000,경상북도,경산시,중산동
10695,경상북도,경산시,정평동,4729011100,경상북도,경산시,정평동
10696,경상북도,경산시,대평동,4729011200,경상북도,경산시,대평동
10697,경상북도,경산시,대정동,4729011300,경상북도,경산시,대정동
10698,경상북도,경산시,임당동,4729011400,경상북도,경산시,임당동
10699,경상북도,경산시,대동,4729011500,경상북도,경산시,대동
10700,경상북도,경산시,계양동,4729011600,경상북도,경산시,계양동
10701,경상북도,경산시,중방동,4729011700,경상북도,경산시,중방동
10702,경상북도,경산시,조영동,4729011800,경상북도,경산시,조영동
10703,경상북도,경산시,남방동,4729011900,경상북도,경산시,남방동
10704,경상북도,경산시,내동,4729012000,경상북도,경산시,내동
10705,경상북도,경산시,여천동,4729012100,경상북도,경산시,여천동
10706,경상북도,경산시,유곡동,4729012200,경상북도,경산시,유곡동
10707,경상북도,경산시,신천동,4729012300,경상북도,경산시,신천동
10708,경상북도,경산시,점촌동,4729012400,경상북도,경산시,점촌동
10709,경상북도,경산시,평산동,4729012500,경상북도,경산시,평산동
10710,경상북도,경산시,사동,4729012600,경상북도,경산시,사동
10711,경상북도,경산시,삼풍동,4729012700,경상북도,경산시,삼풍동
10712,경상북도,경산시,갑제동,4729012800,경상북도,경산시,갑제동
10713,경상북도,경산시,하양읍,4729025000,경상북도,경산시,하양읍
10714,경상북도,경산시,진량읍,4729025300,경상북도,경산시,진량읍
10715,경상북도,경산시,압량읍,4729025600,경상북도,경산시,압량읍
10716,경상남도,창원시 마산합포구,월남동2가,4812513000,경상남도,창원시 마산합포구,월남동2가
10717,경상남도,창원시 마산합포구,월남동3가,4812513100,경상남도,창원시 마산합포구,월남동3가
10718,경상남도,창원시 마산합포구,월남동4가,4812513200,경상남도,창원시 마산합포구,월남동4가
10719,경상남도,창원시 마산합포구,월남동5가,4812513300,경상남도,창원시 마산합포구,월남동5가
10720,경상남도,창원시 마산합포구,월영동,4812513400,경상남도,창원시 마산합포구,월영동
10721,경상남도,창원시 마산합포구,월포동,4812513500,경상남도,창원시 마산합포구,월포동
10722,경상남도,창원시 마산합포구,예곡동,4812513600,경상남도,창원시 마산합포구,예곡동
10723,경상남도,창원시 마산합포구,오동동,4812513700,경상남도,창원시 마산합포구,오동동
10724,경상남도,창원시 마산합포구,우산동,4812513800,경상남도,창원시 마산합포구,우산동
10725,경상남도,창원시 마산합포구,유록동,4812513900,경상남도,창원시 마산합포구,유록동
10726,경상남도,창원시 마산합포구,자산동,4812514000,경상남도,창원시 마산합포구,자산동
10727,경상남도,창원시 마산합포구,장군동1가,4812514100,경상남도,창원시 마산합포구,장군동1가
10728,경상남도,창원시 마산합포구,장군동2가,4812514200,경상남도,창원시 마산합포구,장군동2가
10729,경상남도,창원시 마산합포구,장군동3가,4812514300,경상남도,창원시 마산합포구,장군동3가
10730,경상남도,창원시 마산합포구,장군동4가,4812514400,경상남도,창원시 마산합포구,장군동4가
10731,경상남도,창원시 마산합포구,장군동5가,4812514500,경상남도,창원시 마산합포구,장군동5가
10732,경상남도,창원시 마산합포구,중성동,4812514600,경상남도,창원시 마산합포구,중성동
10733,경상남도,창원시 마산합포구,중앙동1가,4812514700,경상남도,창원시 마산합포구,중앙동1가
10734,경상남도,창원시 마산합포구,중앙동2가,4812514800,경상남도,창원시 마산합포구,중앙동2가
10735,경상남도,창원시 마산합포구,중앙동3가,4812514900,경상남도,창원시 마산합포구,중앙동3가
10736,경상남도,창원시 마산합포구,창동,4812515000,경상남도,창원시 마산합포구,창동
10737,경상남도,창원시 마산합포구,창포동1가,4812515100,경상남도,창원시 마산합포구,창포동1가
10738,경상남도,창원시 마산합포구,창포동2가,4812515200,경상남도,창원시 마산합포구,창포동2가
10739,경상남도,창원시 마산합포구,창포동3가,4812515300,경상남도,창원시 마산합포구,창포동3가
10740,경상남도,창원시 마산합포구,청계동,4812515400,경상남도,창원시 마산합포구,청계동
10741,경상남도,창원시 마산합포구,추산동,4812515500,경상남도,창원시 마산합포구,추산동
10742,경상남도,창원시 마산합포구,평화동,4812515600,경상남도,창원시 마산합포구,평화동
10743,경상남도,창원시 마산합포구,화영동,4812515700,경상남도,창원시 마산합포구,화영동
10744,경상남도,창원시 마산합포구,해운동,4812515800,경상남도,창원시 마산합포구,해운동
10745,경상남도,창원시 마산합포구,현동,4812515900,경상남도,창원시 마산합포구,현동
10746,경상남도,창원시 마산합포구,홍문동,4812516000,경상남도,창원시 마산합포구,홍문동
10747,경상남도,창원시 마산합포구,구산면,4812531000,경상남도,창원시 마산합포구,구산면
10748,경상남도,창원시 마산합포구,진동면,4812532000,경상남도,창원시 마산합포구,진동면
10749,경상남도,창원시 마산합포구,진북면,4812533000,경상남도,창원시 마산합포구,진북면
10750,경상남도,창원시 마산합포구,진전면,4812534000,경상남도,창원시 마산합포구,진전면
10751,경상남도,창원시 마산회원구,해당 시군구 전체,4812700000,경상남도,창원시 마산회원구,해당 시군구 전체
10752,경상남도,창원시 마산회원구,구암동,4812710100,경상남도,창원시 마산회원구,구암동
10753,경상남도,창원시 마산회원구,두척동,4812710200,경상남도,창원시 마산회원구,두척동
10754,경상남도,창원시 마산회원구,봉암동,4812710300,경상남도,창원시 마산회원구,봉암동
10755,경상남도,창원시 마산회원구,석전동,4812710400,경상남도,창원시 마산회원구,석전동
10756,경상남도,창원시 마산회원구,양덕동,4812710500,경상남도,창원시 마산회원구,양덕동
10757,경상남도,창원시 마산회원구,합성동,4812710600,경상남도,창원시 마산회원구,합성동
10758,경상남도,창원시 마산회원구,회성동,4812710700,경상남도,창원시 마산회원구,회성동
10759,경상남도,창원시 마산회원구,회원동,4812710800,경상남도,창원시 마산회원구,회원동
10760,경상남도,창원시 마산회원구,내서읍,4812725000,경상남도,창원시 마산회원구,내서읍
10761,경상남도,창원시 진해구,해당 시군구 전체,4812900000,경상남도,창원시 진해구,해당 시군구 전체
10762,경상남도,창원시 진해구,동상동,4812910100,경상남도,창원시 진해구,동상동
10763,경상남도,창원시 진해구,도천동,4812910200,경상남도,창원시 진해구,도천동
10764,경상남도,창원시 진해구,도만동,4812910300,경상남도,창원시 진해구,도만동
10765,경상남도,창원시 진해구,신흥동,4812910400,경상남도,창원시 진해구,신흥동
10766,경상남도,창원시 진해구,현동,4812910500,경상남도,창원시 진해구,현동
10767,경상남도,창원시 진해구,비봉동,4812910600,경상남도,창원시 진해구,비봉동
10768,경상남도,창원시 진해구,태평동,4812910700,경상남도,창원시 진해구,태평동
10769,경상남도,창원시 진해구,충의동,4812910800,경상남도,창원시 진해구,충의동
10770,경상남도,창원시 진해구,무송동,4812910900,경상남도,창원시 진해구,무송동
10771,경상남도,창원시 진해구,인의동,4812911000,경상남도,창원시 진해구,인의동
10772,경상남도,창원시 진해구,숭인동,4812911100,경상남도,창원시 진해구,숭인동
10773,경상남도,창원시 진해구,대영동,4812911200,경상남도,창원시 진해구,대영동
10774,경상남도,창원시 진해구,남빈동,4812911300,경상남도,창원시 진해구,남빈동
10775,경상남도,창원시 진해구,앵곡동,4812911400,경상남도,창원시 진해구,앵곡동
10776,경상남도,창원시 진해구,제황산동,4812911500,경상남도,창원시 진해구,제황산동
10777,경상남도,창원시 진해구,속천동,4812911600,경상남도,창원시 진해구,속천동
10778,경상남도,창원시 진해구,대죽동,4812911700,경상남도,창원시 진해구,대죽동
10779,경상남도,창원시 진해구,안곡동,4812911800,경상남도,창원시 진해구,안곡동
10780,경상남도,창원시 진해구,수송동,4812911900,경상남도,창원시 진해구,수송동
10781,경상남도,창원시 진해구,회현동,4812912000,경상남도,창원시 진해구,회현동
10782,경상남도,창원시 진해구,익선동,4812912100,경상남도,창원시 진해구,익선동
10783,경상남도,창원시 진해구,창선동,4812912200,경상남도,창원시 진해구,창선동
10784,경상남도,창원시 진해구,대천동,4812912300,경상남도,창원시 진해구,대천동
10785,경상남도,창원시 진해구,광화동,4812912400,경상남도,창원시 진해구,광화동
10786,경상남도,창원시 진해구,통신동,4812912500,경상남도,창원시 진해구,통신동
10787,경상남도,창원시 진해구,중앙동,4812912600,경상남도,창원시 진해구,중앙동
10788,경상남도,창원시 진해구,부흥동,4812912700,경상남도,창원시 진해구,부흥동
10789,경상남도,창원시 진해구,중평동,4812912800,경상남도,창원시 진해구,중평동
10790,경상남도,창원시 진해구,근화동,4812912900,경상남도,창원시 진해구,근화동
10791,경상남도,창원시 진해구,송죽동,4812913000,경상남도,창원시 진해구,송죽동
10792,경상남도,창원시 진해구,화천동,4812913100,경상남도,창원시 진해구,화천동
10793,경상남도,창원시 진해구,송학동,4812913200,경상남도,창원시 진해구,송학동
10794,경상남도,창원시 진해구,대흥동,4812913300,경상남도,창원시 진해구,대흥동
10795,경상남도,창원시 진해구,평안동,4812913400,경상남도,창원시 진해구,평안동
10796,경상남도,창원시 진해구,충무동,4812913500,경상남도,창원시 진해구,충무동
10797,경상남도,창원시 진해구,인사동,4812913600,경상남도,창원시 진해구,인사동
10798,경상남도,창원시 진해구,여좌동,4812913700,경상남도,창원시 진해구,여좌동
10799,경상남도,창원시 진해구,태백동,4812913800,경상남도,창원시 진해구,태백동
10800,경상남도,창원시 진해구,경화동,4812913900,경상남도,창원시 진해구,경화동
10801,경상남도,창원시 진해구,석동,4812914000,경상남도,창원시 진해구,석동
10802,경상남도,창원시 진해구,이동,4812914100,경상남도,창원시 진해구,이동
10803,경상남도,창원시 진해구,자은동,4812914200,경상남도,창원시 진해구,자은동
10804,경상남도,창원시 진해구,덕산동,4812914300,경상남도,창원시 진해구,덕산동
10805,경상남도,창원시 진해구,풍호동,4812914400,경상남도,창원시 진해구,풍호동
10806,경상남도,창원시 진해구,장천동,4812914500,경상남도,창원시 진해구,장천동
10807,경상남도,창원시 진해구,행암동,4812914600,경상남도,창원시 진해구,행암동
10808,경상남도,창원시 진해구,북부동,4812914700,경상남도,창원시 진해구,북부동
10809,경상남도,창원시 진해구,성내동,4812914800,경상남도,창원시 진해구,성내동
10810,경상남도,창원시 진해구,서중동,4812914900,경상남도,창원시 진해구,서중동
10811,경상남도,창원시 진해구,남문동,4812915000,경상남도,창원시 진해구,남문동
10812,경상남도,창원시 진해구,제덕동,4812915100,경상남도,창원시 진해구,제덕동
